Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,845.5,854.799988,840.400024,854.0,839.307129,324118,LVMH
2023-07-21,856.099976,867.900024,852.0,867.900024,852.968018,280046,LVMH
2023-07-24,861.0,865.400024,847.0,857.599976,842.845215,205344,LVMH
2023-07-25,864.400024,870.0,853.299988,854.0,839.307129,262867,LVMH
2023-07-26,821.0,826.400024,804.5,810.0,796.064148,751898,LVMH
2023-07-27,820.0,842.200012,816.900024,840.299988,825.842834,486260,LVMH
2023-07-28,838.0,845.0,824.099976,841.200012,826.727417,372986,LVMH
2023-07-31,840.799988,852.0,838.0,848.099976,833.508667,344979,LVMH
2023-08-01,845.0,846.299988,828.299988,829.0,814.737244,273202,LVMH
2023-08-02,813.0,828.700012,810.599976,813.5,799.503967,416321,LVMH
2023-08-03,805.0,817.599976,804.0,811.200012,797.243469,312193,LVMH
2023-08-04,816.0,818.400024,807.299988,816.0,801.960938,251650,LVMH
2023-08-07,815.700012,823.0,810.5,817.400024,803.336853,154744,LVMH
2023-08-08,814.200012,817.599976,803.700012,807.200012,793.312317,289837,LVMH
2023-08-09,818.0,820.599976,806.5,807.0,793.115784,247800,LVMH
2023-08-10,815.200012,839.400024,813.400024,834.700012,820.339172,360999,LVMH
2023-08-11,825.900024,831.799988,816.799988,820.400024,806.285278,225266,LVMH
2023-08-14,817.299988,823.099976,811.400024,816.200012,802.157471,219533,LVMH
2023-08-15,816.099976,816.5,801.0,804.099976,790.265625,270647,LVMH
2023-08-16,802.799988,810.599976,801.5,802.900024,789.086304,224335,LVMH
2023-08-17,800.0,803.299988,780.400024,785.099976,771.592529,421390,LVMH
2023-08-18,784.0,784.0,764.299988,776.900024,763.53363,490088,LVMH
2023-08-21,777.200012,792.299988,774.799988,783.900024,770.413208,283048,LVMH
2023-08-22,788.700012,797.700012,785.900024,790.200012,776.604797,286404,LVMH
2023-08-23,792.799988,796.599976,785.799988,790.400024,776.801392,218009,LVMH
2023-08-24,798.900024,803.700012,782.5,783.700012,770.216614,228144,LVMH
2023-08-25,780.0,793.700012,779.200012,785.299988,771.789124,215140,LVMH
2023-08-28,795.299988,801.299988,787.099976,798.5,784.762024,241609,LVMH
2023-08-29,803.0,810.0,795.200012,810.0,796.064148,265269,LVMH
2023-08-30,815.0,815.0,796.400024,804.0,790.167419,280091,LVMH
2023-08-31,805.0,805.0,782.200012,782.200012,768.742493,593584,LVMH
2023-09-01,781.5,790.200012,772.0,775.799988,762.452576,404239,LVMH
2023-09-04,781.0,786.400024,771.900024,772.599976,759.307556,172252,LVMH
2023-09-05,767.0,768.700012,755.099976,759.099976,746.039856,389606,LVMH
2023-09-06,757.299988,757.5,723.599976,731.5,718.914673,699773,LVMH
2023-09-07,731.299988,737.900024,722.099976,724.099976,711.642029,504991,LVMH
2023-09-08,731.299988,744.799988,723.0,740.0,727.268494,489542,LVMH
2023-09-11,742.700012,747.0,738.0,742.200012,729.430603,301258,LVMH
2023-09-12,749.0,749.0,731.200012,734.400024,721.764832,259306,LVMH
2023-09-13,731.0,737.099976,726.599976,729.599976,717.047363,367484,LVMH
2023-09-14,722.0,748.799988,720.299988,742.599976,729.82373,551528,LVMH
2023-09-15,759.400024,772.400024,757.400024,761.200012,748.10376,1180906,LVMH
2023-09-18,756.0,756.0,740.599976,742.5,729.725464,330109,LVMH
2023-09-19,738.200012,745.599976,731.0,736.799988,724.123535,279403,LVMH
2023-09-20,731.299988,740.400024,728.299988,736.700012,724.025269,332191,LVMH
2023-09-21,726.299988,738.0,723.200012,729.299988,716.752563,380318,LVMH
2023-09-22,728.200012,736.799988,723.400024,732.299988,719.700928,349467,LVMH
2023-09-25,728.200012,732.700012,709.0,713.299988,701.027832,470987,LVMH
2023-09-26,705.0,705.799988,696.799988,703.0,690.90509,515396,LVMH
2023-09-27,704.0,708.0,697.299988,698.700012,686.679077,354047,LVMH
2023-09-28,695.0,708.299988,693.299988,706.0,693.853455,377885,LVMH
2023-09-29,722.0,732.599976,716.400024,716.400024,704.074524,546642,LVMH
2023-10-02,721.0,729.900024,709.400024,714.900024,702.600342,308586,LVMH
2023-10-03,709.0,718.700012,705.099976,705.299988,693.165466,319819,LVMH
2023-10-04,702.400024,721.900024,700.799988,712.5,700.241638,323333,LVMH
2023-10-05,715.599976,723.299988,713.299988,720.599976,708.202209,330234,LVMH
2023-10-06,726.0,731.299988,715.799988,729.700012,717.145691,392760,LVMH
2023-10-09,724.900024,724.900024,707.700012,710.700012,698.472595,370296,LVMH
2023-10-10,723.0,734.5,717.799988,733.5,720.88031,499891,LVMH
2023-10-11,691.0,699.200012,671.5,686.099976,674.295776,1544205,LVMH
2023-10-12,689.799988,690.299988,673.299988,675.0,663.386841,628130,LVMH
2023-10-13,675.0,679.700012,658.299988,660.599976,649.234497,442278,LVMH
2023-10-16,666.900024,672.799988,657.700012,667.099976,655.622681,381824,LVMH
2023-10-17,668.900024,672.400024,655.299988,668.400024,656.90033,319434,LVMH
2023-10-18,671.599976,677.799988,665.900024,667.700012,656.212402,350645,LVMH
2023-10-19,662.0,676.299988,660.5,670.599976,659.062439,364426,LVMH
2023-10-20,660.599976,670.400024,659.299988,664.0,652.57605,427190,LVMH
2023-10-23,665.0,669.799988,655.0,669.400024,657.883179,294529,LVMH
2023-10-24,676.599976,683.5,670.0,681.0,669.283569,389751,LVMH
2023-10-25,677.0,680.200012,669.0,679.099976,667.416199,367371,LVMH
2023-10-26,674.0,674.099976,664.900024,668.400024,656.90033,314944,LVMH
2023-10-27,666.5,671.400024,660.099976,661.400024,650.020813,331043,LVMH
2023-10-30,668.799988,676.799988,663.400024,671.0,659.455627,238715,LVMH
2023-10-31,672.0,683.400024,669.5,674.5,662.895386,349214,LVMH
2023-11-01,678.5,679.700012,668.0,675.299988,663.68158,244374,LVMH
2023-11-02,686.099976,707.299988,683.5,701.099976,689.03772,434576,LVMH
2023-11-03,706.0,711.5,700.299988,702.799988,690.708435,323785,LVMH
2023-11-06,708.0,708.700012,693.099976,697.200012,685.204834,273395,LVMH
2023-11-07,695.0,699.900024,691.299988,697.5,685.499695,255096,LVMH
2023-11-08,697.900024,710.200012,684.299988,703.5,691.396423,327672,LVMH
