Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,353.570007,357.970001,345.369995,346.869995,344.177643,33778400,Microsoft
2023-07-21,349.149994,350.299988,339.829987,343.769989,341.101654,69368900,Microsoft
2023-07-24,345.850006,346.920013,342.309998,345.109985,342.431274,26678100,Microsoft
2023-07-25,347.109985,351.890015,345.070007,350.980011,348.255707,41637700,Microsoft
2023-07-26,341.440002,344.670013,333.109985,337.769989,335.148224,58383700,Microsoft
2023-07-27,340.480011,341.329987,329.049988,330.720001,328.152985,39635300,Microsoft
2023-07-28,333.670013,340.01001,333.170013,338.369995,335.743591,28484900,Microsoft
2023-07-31,336.920013,337.700012,333.359985,335.920013,333.312622,25446000,Microsoft
2023-08-01,335.190002,338.540009,333.700012,336.339996,333.72934,18311900,Microsoft
2023-08-02,333.630005,333.630005,326.359985,327.5,324.957977,27761300,Microsoft
2023-08-03,326.0,329.880005,325.950012,326.660004,324.124481,18253700,Microsoft
2023-08-04,331.880005,335.140015,327.23999,327.779999,325.235748,23727700,Microsoft
2023-08-07,328.369995,331.109985,327.519989,330.109985,327.547729,17741500,Microsoft
2023-08-08,326.959991,328.75,323.0,326.049988,323.519196,22327600,Microsoft
2023-08-09,326.470001,327.109985,321.049988,322.230011,319.728882,22373300,Microsoft
2023-08-10,326.019989,328.26001,321.179993,322.929993,320.423431,20113700,Microsoft
2023-08-11,320.26001,322.410004,319.209991,321.01001,318.518341,24342600,Microsoft
2023-08-14,321.390015,324.059998,320.079987,324.040009,321.524841,18836100,Microsoft
2023-08-15,323.0,325.089996,320.899994,321.859985,319.361725,16966300,Microsoft
2023-08-16,320.799988,324.420013,319.799988,320.399994,318.586182,20698900,Microsoft
2023-08-17,320.540009,321.869995,316.209991,316.880005,315.08609,21257200,Microsoft
2023-08-18,314.48999,318.380005,311.549988,316.480011,314.688385,24744800,Microsoft
2023-08-21,317.929993,322.769989,317.040009,321.880005,320.0578,24040000,Microsoft
2023-08-22,325.5,326.079987,321.459991,322.459991,320.634491,16102000,Microsoft
2023-08-23,323.820007,329.200012,323.459991,327.0,325.148804,21166400,Microsoft
2023-08-24,332.850006,332.980011,319.959991,319.970001,318.1586,23281400,Microsoft
2023-08-25,321.470001,325.359985,318.799988,322.980011,321.151581,21684100,Microsoft
2023-08-28,325.660004,326.149994,321.720001,323.700012,321.867493,14808500,Microsoft
2023-08-29,321.880005,328.980011,321.880005,328.410004,326.550812,19284600,Microsoft
2023-08-30,328.670013,329.809998,326.450012,328.790009,326.92868,15222100,Microsoft
2023-08-31,329.200012,330.910004,326.779999,327.76001,325.90451,26411000,Microsoft
2023-09-01,331.309998,331.98999,326.779999,328.660004,326.799377,14931200,Microsoft
2023-09-05,329.0,334.850006,328.660004,333.549988,331.661713,18553900,Microsoft
2023-09-06,333.380005,334.459991,330.179993,332.880005,330.995514,17535800,Microsoft
2023-09-07,331.290009,333.079987,329.029999,329.910004,328.042358,18381000,Microsoft
2023-09-08,330.089996,336.160004,329.459991,334.269989,332.377625,19530100,Microsoft
2023-09-11,337.23999,338.420013,335.429993,337.940002,336.026886,16583300,Microsoft
2023-09-12,335.820007,336.790009,331.480011,331.769989,329.891785,17565500,Microsoft
2023-09-13,331.309998,336.850006,331.170013,336.059998,334.157532,16544400,Microsoft
2023-09-14,339.149994,340.859985,336.570007,338.700012,336.782562,20267000,Microsoft
2023-09-15,336.920013,337.399994,329.649994,330.220001,328.350586,37666900,Microsoft
2023-09-18,327.799988,330.399994,326.359985,329.059998,327.197144,16834200,Microsoft
2023-09-19,326.170013,329.390015,324.51001,328.649994,326.789459,16505900,Microsoft
2023-09-20,329.51001,329.589996,320.51001,320.769989,318.954041,21436500,Microsoft
2023-09-21,319.26001,325.350006,315.0,319.529999,317.721069,35529500,Microsoft
2023-09-22,321.320007,321.450012,316.149994,317.01001,315.215393,21447900,Microsoft
2023-09-25,316.589996,317.670013,315.0,317.540009,315.742371,17836000,Microsoft
2023-09-26,315.130005,315.880005,310.019989,312.140015,310.372925,26297600,Microsoft
2023-09-27,312.299988,314.299988,309.690002,312.790009,311.019257,19410100,Microsoft
2023-09-28,310.98999,315.480011,309.450012,313.640015,311.864471,19683600,Microsoft
2023-09-29,317.75,319.470001,314.980011,315.75,313.962494,24140300,Microsoft
2023-10-02,316.279999,321.890015,315.179993,321.799988,319.97821,20570000,Microsoft
2023-10-03,320.829987,321.390015,311.209991,313.390015,311.615875,21033500,Microsoft
2023-10-04,314.029999,320.040009,314.0,318.959991,317.154327,20720100,Microsoft
2023-10-05,319.089996,319.980011,314.899994,319.359985,317.552032,16965600,Microsoft
2023-10-06,316.549988,329.190002,316.299988,327.26001,325.407349,25645500,Microsoft
