Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,51.939999,52.240002,51.849998,52.189999,50.353168,2424800,Unilever
2023-07-21,52.18,52.450001,52.07,52.380001,50.536484,1531700,Unilever
2023-07-24,51.369999,51.639999,51.18,51.490002,49.677807,2584200,Unilever
2023-07-25,53.939999,54.259998,53.66,53.900002,52.002987,3258000,Unilever
2023-07-26,53.959999,54.25,53.849998,54.029999,52.12841,2069800,Unilever
2023-07-27,54.049999,54.150002,53.360001,53.450001,51.568821,1813200,Unilever
2023-07-28,54.200001,54.380001,54.099998,54.189999,52.28278,1529900,Unilever
2023-07-31,53.990002,54.130001,53.68,53.73,51.838966,1731500,Unilever
2023-08-01,53.57,53.82,53.419998,53.540001,51.655655,1293500,Unilever
2023-08-02,53.200001,53.299999,52.93,52.970001,51.105721,2164500,Unilever
2023-08-03,51.93,52.41,51.849998,52.25,50.867203,1728400,Unilever
2023-08-04,52.099998,52.330002,51.880001,51.889999,50.516724,1824700,Unilever
2023-08-07,52.02,52.259998,51.950001,52.209999,50.828259,1323600,Unilever
2023-08-08,51.93,52.110001,51.689999,52.080002,50.701702,1408200,Unilever
2023-08-09,52.169998,52.389999,52.119999,52.119999,50.740643,1687700,Unilever
2023-08-10,52.509998,52.799999,52.240002,52.259998,50.87693,1439900,Unilever
2023-08-11,51.77,52.060001,51.68,51.93,50.555672,1600200,Unilever
2023-08-14,51.619999,51.919998,51.560001,51.830002,50.458321,1609500,Unilever
2023-08-15,51.59,51.610001,51.279999,51.34,49.981285,1291600,Unilever
2023-08-16,51.299999,51.48,51.119999,51.16,49.806046,1371800,Unilever
2023-08-17,51.400002,51.400002,50.880001,50.950001,49.601604,1548300,Unilever
2023-08-18,50.549999,50.759998,50.419998,50.619999,49.280342,3528300,Unilever
2023-08-21,50.59,50.709999,50.369999,50.529999,49.192719,2524700,Unilever
2023-08-22,50.439999,50.59,50.310001,50.59,49.251133,2208700,Unilever
2023-08-23,50.709999,50.849998,50.599998,50.84,49.494514,2132700,Unilever
2023-08-24,50.73,51.07,50.549999,50.560001,49.221928,1472600,Unilever
2023-08-25,50.919998,51.02,50.529999,50.91,49.562664,1930800,Unilever
2023-08-28,50.959999,51.150002,50.880001,51.099998,49.747635,1444500,Unilever
2023-08-29,51.130001,51.369999,50.950001,51.310001,49.95208,2147400,Unilever
2023-08-30,51.549999,51.779999,51.5,51.529999,50.166252,1549000,Unilever
2023-08-31,51.599998,51.639999,51.02,51.02,49.669754,1630700,Unilever
2023-09-01,51.18,51.189999,50.650002,50.700001,49.358223,1310800,Unilever
2023-09-05,50.41,50.450001,50.0,50.0,48.676746,1446700,Unilever
2023-09-06,49.84,49.860001,49.630001,49.77,48.452835,1730700,Unilever
2023-09-07,50.060001,50.220001,49.959999,50.169998,48.842243,1560500,Unilever
2023-09-08,50.360001,50.48,50.25,50.450001,49.114841,1323800,Unilever
2023-09-11,50.540001,50.82,50.459999,50.720001,49.377693,1519000,Unilever
2023-09-12,50.68,50.75,50.290001,50.349998,49.017483,1408500,Unilever
2023-09-13,50.259998,50.52,50.240002,50.450001,49.114841,1384900,Unilever
2023-09-14,50.209999,50.68,50.200001,50.66,49.319283,1660100,Unilever
2023-09-15,51.040001,51.07,50.709999,50.740002,49.397167,1601500,Unilever
2023-09-18,50.82,50.970001,50.580002,50.790001,49.445839,1093900,Unilever
2023-09-19,50.560001,50.66,50.299999,50.490002,49.153782,1421900,Unilever
2023-09-20,50.91,51.740002,50.66,50.669998,49.329014,1807600,Unilever
2023-09-21,50.880001,50.93,50.59,50.59,49.251133,1561400,Unilever
2023-09-22,50.5,50.610001,50.360001,50.389999,49.056423,1305100,Unilever
2023-09-25,49.810001,49.889999,49.639999,49.75,48.433365,1549600,Unilever
2023-09-26,49.57,49.650002,49.310001,49.310001,48.005009,2068800,Unilever
2023-09-27,49.41,49.43,48.66,48.799999,47.508503,2073700,Unilever
2023-09-28,49.009998,49.299999,48.959999,49.200001,47.897923,1846900,Unilever
2023-09-29,49.849998,49.860001,49.27,49.400002,48.092628,2213900,Unilever
2023-10-02,48.959999,49.02,48.610001,48.740002,47.450092,1734400,Unilever
2023-10-03,49.130001,49.25,48.700001,48.790001,47.498772,2478700,Unilever
2023-10-04,48.950001,49.07,48.459999,48.93,47.635067,1724000,Unilever
2023-10-05,49.130001,49.310001,48.790001,48.939999,47.644802,1886100,Unilever
2023-10-06,48.080002,48.349998,47.25,48.220001,46.943855,3045900,Unilever
2023-10-09,48.0,48.150002,47.650002,48.02,46.749149,1681300,Unilever
2023-10-10,48.349998,48.689999,48.299999,48.5,47.216442,2009300,Unilever
2023-10-11,48.580002,48.669998,48.130001,48.34,47.060677,2212800,Unilever
2023-10-12,48.34,48.41,47.580002,47.77,46.505764,2227300,Unilever
2023-10-13,47.830002,48.130001,47.540001,47.799999,46.534966,1653400,Unilever
2023-10-16,47.560001,48.139999,47.419998,48.009998,46.73941,1945600,Unilever
2023-10-17,48.299999,48.57,48.099998,48.380001,47.099621,2059000,Unilever
2023-10-18,48.529999,48.709999,48.27,48.360001,47.080154,2269100,Unilever
2023-10-19,48.57,48.720001,48.27,48.389999,47.109356,1881000,Unilever
2023-10-20,48.450001,48.599998,48.189999,48.200001,46.924389,2196400,Unilever
2023-10-23,48.389999,48.75,48.299999,48.560001,47.27486,2323400,Unilever
2023-10-24,48.310001,48.599998,48.240002,48.540001,47.255386,1951000,Unilever
2023-10-25,48.389999,48.830002,48.27,48.529999,47.245651,2313400,Unilever
2023-10-26,47.650002,48.009998,47.099998,47.259998,46.009262,3724100,Unilever
2023-10-27,46.799999,46.860001,46.16,46.259998,45.035725,4430400,Unilever
2023-10-30,46.900002,47.110001,46.849998,46.959999,45.717197,3043900,Unilever
2023-10-31,47.310001,47.380001,47.099998,47.349998,46.096878,2194200,Unilever
2023-11-01,47.48,47.509998,47.02,47.209999,45.960587,2463100,Unilever
2023-11-02,47.360001,47.689999,47.259998,47.669998,46.408413,2167600,Unilever
2023-11-03,47.709999,47.810001,47.57,47.639999,46.3792,1932500,Unilever
2023-11-06,47.759998,47.849998,47.650002,47.73,46.466824,2306200,Unilever
2023-11-07,47.810001,47.919998,47.669998,47.799999,46.534966,1744900,Unilever
2023-11-08,47.830002,48.0,47.77,47.810001,46.544704,2095400,Unilever
2023-11-09,48.84,48.93,48.419998,48.540001,47.255386,2624400,Unilever
2023-11-10,48.34,48.490002,47.849998,48.439999,47.158031,2012400,Unilever
2023-11-13,48.240002,48.52,48.220001,48.299999,47.021736,1918300,Unilever
2023-11-14,48.549999,48.900002,48.5,48.799999,47.508503,2268000,Unilever
2023-11-15,48.419998,48.509998,48.27,48.349998,47.070415,2265400,Unilever
2023-11-16,47.66,47.91,47.610001,47.709999,46.887623,2389800,Unilever
2023-11-17,47.380001,47.52,47.23,47.34,46.524002,4257400,Unilever
2023-11-20,47.360001,47.450001,46.919998,46.98,46.170204,6026800,Unilever
2023-11-21,47.34,47.73,47.330002,47.66,46.838486,4032900,Unilever
2023-11-22,47.689999,47.860001,47.57,47.779999,46.956413,2545900,Unilever
2023-11-24,47.540001,48.009998,47.5,47.93,47.103828,2210500,Unilever
2023-11-27,47.900002,48.0,47.82,47.830002,47.005558,2033100,Unilever
2023-11-28,47.810001,48.119999,47.810001,47.900002,47.074348,1790900,Unilever
2023-11-29,47.73,47.82,47.5,47.529999,46.710724,1972600,Unilever
2023-11-30,47.509998,47.720001,47.330002,47.700001,46.877796,3804200,Unilever
2023-12-01,47.68,48.02,47.66,47.91,47.084175,2466100,Unilever
2023-12-04,47.970001,48.279999,47.959999,48.099998,47.270897,2329400,Unilever
2023-12-05,48.02,48.040001,47.689999,47.740002,46.917107,2286500,Unilever
2023-12-06,48.02,48.07,47.720001,47.77,46.946587,2622700,Unilever
2023-12-07,47.790001,48.049999,47.599998,47.939999,47.113655,2175300,Unilever
2023-12-08,47.669998,47.77,47.310001,47.450001,46.632103,2265000,Unilever
2023-12-11,47.200001,47.43,47.200001,47.360001,46.543655,2605600,Unilever
2023-12-12,47.48,47.549999,47.360001,47.540001,46.720554,2212200,Unilever
2023-12-13,47.73,48.110001,47.43,48.110001,47.280727,3409900,Unilever
2023-12-14,47.939999,48.169998,47.689999,47.799999,46.976067,3501300,Unilever
2023-12-15,47.68,47.84,47.349998,47.369999,46.553482,3684400,Unilever
2023-12-18,47.52,47.73,47.349998,47.669998,46.848312,2483300,Unilever
2023-12-19,47.849998,48.049999,47.709999,47.93,47.103828,3446100,Unilever
2023-12-20,47.970001,48.099998,47.580002,47.59,46.769691,2197100,Unilever
2023-12-21,47.93,47.990002,47.59,47.84,47.015381,2182500,Unilever
2023-12-22,48.240002,48.34,47.959999,48.099998,47.270897,1488100,Unilever
2023-12-26,47.91,48.16,47.91,48.130001,47.300381,1528500,Unilever
2023-12-27,48.169998,48.490002,48.130001,48.389999,47.555901,2093100,Unilever
2023-12-28,48.540001,48.68,48.459999,48.48,47.644348,1528200,Unilever
2023-12-29,48.380001,48.540001,48.34,48.48,47.644348,1719100,Unilever
2024-01-02,48.040001,48.52,47.990002,48.490002,47.654179,2806400,Unilever
2024-01-03,48.849998,48.939999,48.599998,48.639999,47.80159,2855500,Unilever
2024-01-04,48.580002,48.93,48.560001,48.860001,48.017799,3001400,Unilever
2024-01-05,48.599998,48.970001,48.509998,48.759998,47.919521,2945100,Unilever
2024-01-08,48.68,49.240002,48.68,49.240002,48.391251,3230600,Unilever
