Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,91.690002,93.120003,91.349998,91.900002,88.752121,14753000,Alibaba
2023-07-21,92.889999,93.230003,91.540001,92.169998,89.012863,13882900,Alibaba
2023-07-24,92.07,97.469002,91.300003,96.349998,93.049683,33376100,Alibaba
2023-07-25,98.169998,98.489998,94.610001,94.980003,91.726624,25827300,Alibaba
2023-07-26,94.949997,97.544998,94.839996,97.139999,93.812622,15833400,Alibaba
2023-07-27,97.75,97.989998,95.161003,95.440002,92.17086,18685500,Alibaba
2023-07-28,98.07,101.220001,97.959999,100.550003,97.105827,31956500,Alibaba
2023-07-31,99.790001,102.5,99.720001,102.160004,98.660675,17726500,Alibaba
2023-08-01,99.870003,101.160004,99.300003,100.099998,96.671234,14333700,Alibaba
2023-08-02,97.720001,97.739998,94.559998,95.07,91.81353,19452300,Alibaba
2023-08-03,96.709999,98.489998,96.580002,97.580002,94.237556,15370900,Alibaba
2023-08-04,97.735001,98.489998,96.690002,96.900002,93.580849,13434800,Alibaba
2023-08-07,97.779999,97.800003,95.029999,96.559998,93.252487,13893900,Alibaba
2023-08-08,93.510002,94.480003,92.921997,94.220001,90.992645,13504700,Alibaba
2023-08-09,96.025002,96.300003,94.080002,94.849998,91.601067,18640100,Alibaba
2023-08-10,98.309998,101.839996,97.120003,99.209999,95.811722,53193100,Alibaba
2023-08-11,97.339996,97.650002,94.339996,95.720001,92.441261,25185600,Alibaba
2023-08-14,94.239998,94.449997,92.529999,93.459999,90.258675,17581000,Alibaba
2023-08-15,93.0,93.010002,90.745003,91.589996,88.452728,14756300,Alibaba
2023-08-16,89.629997,90.5,88.290001,89.120003,86.067345,23292400,Alibaba
2023-08-17,91.940002,91.949997,90.260002,90.650002,87.544937,15732300,Alibaba
2023-08-18,87.779999,88.360001,86.860001,88.029999,85.014679,20391400,Alibaba
2023-08-21,87.599998,88.82,87.220001,88.57,85.536179,14167300,Alibaba
2023-08-22,89.279999,89.489998,87.860001,88.080002,85.062965,11611600,Alibaba
2023-08-23,88.370003,90.589996,88.309998,89.839996,86.762672,12185700,Alibaba
2023-08-24,90.489998,90.919998,89.040001,89.110001,86.057678,10684500,Alibaba
2023-08-25,89.25,90.040001,88.269997,89.82,86.743362,11382200,Alibaba
2023-08-28,91.5,92.769997,91.290001,92.239998,89.080467,14613800,Alibaba
2023-08-29,93.449997,94.095001,92.339996,94.029999,90.809151,16928000,Alibaba
2023-08-30,92.550003,94.25,92.470001,93.650002,90.442177,13779900,Alibaba
2023-08-31,92.980003,93.360001,92.160004,92.900002,89.717865,13332400,Alibaba
2023-09-01,94.550003,96.68,94.519997,95.010002,91.755592,17452400,Alibaba
2023-09-05,94.529999,95.391998,94.07,94.650002,91.407921,10097600,Alibaba
2023-09-06,94.150002,95.800003,94.129997,94.449997,91.21476,10123600,Alibaba
2023-09-07,91.639999,91.760002,88.955002,89.970001,86.888229,18667200,Alibaba
2023-09-08,89.599998,90.300003,88.730003,90.050003,86.965492,10333300,Alibaba
2023-09-11,89.730003,90.349998,87.709999,88.709999,85.671387,15773500,Alibaba
2023-09-12,88.190002,89.959999,88.18,88.300003,85.275429,10262500,Alibaba
2023-09-13,87.940002,88.290001,87.382004,87.639999,84.638031,10634900,Alibaba
2023-09-14,88.550003,88.599998,87.440002,88.0,84.985703,8643100,Alibaba
2023-09-15,87.769997,88.220001,86.82,87.07,84.087555,10130900,Alibaba
2023-09-18,86.150002,87.169998,85.394997,87.019997,84.039261,9291600,Alibaba
2023-09-19,86.120003,87.879997,86.080002,87.110001,84.12619,9247000,Alibaba
2023-09-20,86.970001,87.5,85.650002,85.739998,82.803108,9228200,Alibaba
2023-09-21,83.860001,84.775002,83.760002,84.110001,81.228951,10622200,Alibaba
2023-09-22,87.364998,88.875,87.110001,88.300003,85.275429,22469600,Alibaba
2023-09-25,85.879997,87.269997,85.769997,87.220001,84.232422,9897200,Alibaba
2023-09-26,86.459999,87.07,85.699997,85.910004,82.967293,9666600,Alibaba
2023-09-27,86.379997,86.550003,85.300003,86.190002,83.237709,7233900,Alibaba
2023-09-28,84.889999,85.889999,84.305,85.540001,82.60997,10093600,Alibaba
2023-09-29,87.290001,87.949997,86.605003,86.739998,83.76886,9647300,Alibaba
2023-10-02,86.75,87.105003,85.889999,86.529999,83.566055,8209800,Alibaba
2023-10-03,84.5,85.0,83.949997,84.540001,81.644218,11448800,Alibaba
2023-10-04,84.275002,84.540001,83.650002,84.080002,81.199974,8904700,Alibaba
2023-10-05,83.519997,83.709999,82.449997,83.669998,80.804016,10334500,Alibaba
2023-10-06,84.25,86.514999,84.0,86.059998,83.112152,13410200,Alibaba
2023-10-09,83.910004,85.209999,83.57,84.849998,81.943604,10880000,Alibaba
