Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,343.089996,346.790009,342.850006,346.609985,346.609985,3146000,Berkshire
2023-07-21,346.76001,347.619995,345.100006,345.76001,345.76001,3301900,Berkshire
2023-07-24,346.769989,351.190002,346.279999,349.630005,349.630005,3269400,Berkshire
2023-07-25,349.320007,349.660004,345.540009,347.579987,347.579987,3014000,Berkshire
2023-07-26,347.559998,351.089996,347.519989,349.799988,349.799988,2682900,Berkshire
2023-07-27,350.690002,351.269989,348.600006,349.309998,349.309998,2706700,Berkshire
2023-07-28,349.929993,351.0,348.320007,349.809998,349.809998,2473300,Berkshire
2023-07-31,350.730011,352.329987,350.209991,351.959991,351.959991,2621600,Berkshire
2023-08-01,352.029999,353.420013,351.25,352.26001,352.26001,2293300,Berkshire
2023-08-02,351.450012,352.890015,349.690002,351.190002,351.190002,3085900,Berkshire
2023-08-03,350.290009,354.470001,349.420013,353.809998,353.809998,2942000,Berkshire
2023-08-04,353.98999,355.109985,349.390015,349.98999,349.98999,2842000,Berkshire
2023-08-07,355.730011,364.630005,355.149994,362.579987,362.579987,5379900,Berkshire
2023-08-08,359.420013,364.25,358.850006,363.730011,363.730011,3428800,Berkshire
2023-08-09,364.200012,364.429993,356.059998,358.019989,358.019989,4424600,Berkshire
2023-08-10,359.359985,362.350006,355.920013,356.980011,356.980011,3098800,Berkshire
2023-08-11,356.26001,359.25,353.200012,358.350006,358.350006,2475200,Berkshire
2023-08-14,358.25,358.950012,356.809998,358.480011,358.480011,1990700,Berkshire
2023-08-15,357.0,357.920013,353.670013,354.5,354.5,2863700,Berkshire
2023-08-16,354.600006,358.720001,353.380005,354.109985,354.109985,2196100,Berkshire
2023-08-17,354.01001,356.299988,351.880005,353.190002,353.190002,2847700,Berkshire
2023-08-18,351.470001,354.299988,351.25,352.559998,352.559998,2870600,Berkshire
2023-08-21,354.089996,354.179993,349.609985,352.089996,352.089996,2540000,Berkshire
2023-08-22,353.01001,353.5,349.660004,350.570007,350.570007,2363300,Berkshire
2023-08-23,351.630005,354.320007,351.540009,354.26001,354.26001,2239500,Berkshire
2023-08-24,354.350006,357.230011,354.130005,354.299988,354.299988,2521100,Berkshire
2023-08-25,354.98999,357.350006,352.920013,355.929993,355.929993,2136800,Berkshire
2023-08-28,357.890015,358.410004,354.529999,355.549988,355.549988,1728000,Berkshire
2023-08-29,355.040009,358.589996,354.01001,358.290009,358.290009,2285600,Berkshire
2023-08-30,358.630005,362.679993,358.600006,361.059998,361.059998,3058300,Berkshire
2023-08-31,362.179993,362.470001,359.25,360.200012,360.200012,2842300,Berkshire
2023-09-01,362.0,363.390015,360.600006,362.459991,362.459991,2637900,Berkshire
2023-09-05,363.880005,366.470001,360.0,360.470001,360.470001,2976800,Berkshire
2023-09-06,360.019989,362.799988,359.26001,361.670013,361.670013,2655800,Berkshire
2023-09-07,360.959991,363.299988,360.869995,361.799988,361.799988,3263800,Berkshire
2023-09-08,362.519989,364.829987,361.769989,363.149994,363.149994,3019100,Berkshire
2023-09-11,364.869995,366.609985,364.51001,365.519989,365.519989,2921600,Berkshire
2023-09-12,365.649994,370.429993,365.470001,367.779999,367.779999,2898400,Berkshire
2023-09-13,369.329987,370.839996,365.970001,367.820007,367.820007,3261400,Berkshire
2023-09-14,370.100006,370.220001,368.26001,369.5,369.5,3670100,Berkshire
2023-09-15,368.519989,370.200012,367.519989,367.859985,367.859985,11595000,Berkshire
2023-09-18,369.329987,371.329987,367.790009,370.429993,370.429993,3130900,Berkshire
2023-09-19,371.640015,373.339996,368.459991,370.480011,370.480011,2603700,Berkshire
2023-09-20,371.329987,371.339996,366.730011,366.820007,366.820007,2268400,Berkshire
2023-09-21,366.559998,367.200012,362.940002,363.279999,363.279999,3178600,Berkshire
2023-09-22,362.779999,363.420013,359.76001,360.160004,360.160004,3969400,Berkshire
2023-09-25,359.01001,361.890015,357.269989,361.709991,361.709991,2556200,Berkshire
2023-09-26,359.799988,360.790009,357.950012,359.420013,359.420013,3063900,Berkshire
2023-09-27,360.01001,360.519989,354.269989,357.779999,357.779999,3535400,Berkshire
2023-09-28,357.799988,359.470001,356.670013,357.059998,357.059998,2731700,Berkshire
2023-09-29,357.299988,357.5,348.549988,350.299988,350.299988,4932900,Berkshire
2023-10-02,349.640015,350.0,345.410004,348.079987,348.079987,3527600,Berkshire
2023-10-03,347.390015,348.23999,342.130005,343.040009,343.040009,3151700,Berkshire
2023-10-04,342.920013,344.01001,339.51001,343.690002,343.690002,3244600,Berkshire
2023-10-05,343.700012,345.940002,342.369995,345.059998,345.059998,3027300,Berkshire
