Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,117.489998,119.050003,115.230003,115.879997,114.319107,12913000,Oracle
2023-07-21,116.489998,119.269997,116.209999,117.650002,116.065285,9157300,Oracle
2023-07-24,117.940002,118.540001,116.730003,118.07,116.479622,6200400,Oracle
2023-07-25,117.980003,118.510002,116.809998,117.949997,116.361229,6266300,Oracle
2023-07-26,117.419998,117.620003,115.0,115.5,113.944237,8160000,Oracle
2023-07-27,117.550003,117.599998,115.639999,116.400002,114.832115,7843000,Oracle
2023-07-28,116.68,117.300003,115.650002,115.989998,114.427635,6910400,Oracle
2023-07-31,116.43,117.239998,115.830002,117.230003,115.65094,6703100,Oracle
2023-08-01,116.919998,118.040001,116.480003,117.910004,116.32177,5246000,Oracle
2023-08-02,116.919998,116.980003,114.32,115.709999,114.151413,6387800,Oracle
2023-08-03,115.239998,116.169998,114.260002,114.550003,113.007034,5193800,Oracle
2023-08-04,115.339996,116.400002,114.260002,114.440002,112.898514,5577500,Oracle
2023-08-07,115.470001,116.379997,115.07,116.099998,114.536148,7347000,Oracle
2023-08-08,115.040001,115.610001,114.220001,115.230003,113.677872,4694800,Oracle
2023-08-09,115.339996,115.709999,112.330002,113.099998,111.576561,6542400,Oracle
2023-08-10,113.779999,115.089996,112.480003,112.989998,111.46804,6004100,Oracle
2023-08-11,112.389999,113.480003,111.129997,113.059998,111.537102,5286300,Oracle
2023-08-14,113.18,115.809998,113.150002,115.57,114.013298,6494200,Oracle
2023-08-15,115.449997,118.059998,114.839996,117.290001,115.710136,10412200,Oracle
2023-08-16,117.160004,117.809998,115.269997,115.339996,113.786392,5722000,Oracle
2023-08-17,115.739998,116.779999,114.360001,114.879997,113.332581,6183900,Oracle
2023-08-18,114.5,116.989998,113.949997,116.459999,114.891312,9411600,Oracle
2023-08-21,116.900002,117.349998,115.190002,116.589996,115.019554,5811200,Oracle
2023-08-22,117.510002,117.68,115.730003,116.540001,114.97023,4961100,Oracle
2023-08-23,117.099998,120.449997,112.110001,117.839996,116.252708,16517300,Oracle
2023-08-24,119.68,119.730003,112.410004,112.910004,111.389122,11995900,Oracle
2023-08-25,112.910004,116.150002,112.739998,116.059998,114.496689,8758100,Oracle
2023-08-28,116.370003,117.709999,115.699997,116.839996,115.266174,4514800,Oracle
2023-08-29,120.949997,121.209999,118.529999,120.650002,119.024872,11920500,Oracle
2023-08-30,120.720001,121.739998,120.150002,121.120003,119.488541,5601800,Oracle
2023-08-31,121.0,121.980003,120.120003,120.389999,118.768372,9109800,Oracle
2023-09-01,121.010002,121.690002,120.089996,120.93,119.301102,6189900,Oracle
2023-09-05,122.440002,124.279999,121.18,123.980003,122.31002,11089600,Oracle
2023-09-06,123.059998,124.580002,122.730003,124.330002,122.655304,8728500,Oracle
2023-09-07,123.830002,125.959999,122.589996,125.089996,123.40506,11864400,Oracle
2023-09-08,124.800003,126.690002,124.349998,126.32,124.618484,10595500,Oracle
2023-09-11,127.019997,127.419998,124.720001,126.709999,125.003235,22155600,Oracle
2023-09-12,112.080002,113.300003,107.300003,109.610001,108.133583,68605700,Oracle
2023-09-13,108.32,112.940002,108.199997,111.839996,110.333534,27171000,Oracle
2023-09-14,113.5,115.139999,111.949997,113.660004,112.129028,19849700,Oracle
2023-09-15,114.190002,115.199997,112.5,113.910004,112.375656,23209500,Oracle
2023-09-18,113.419998,114.470001,111.580002,112.209999,110.698547,11744100,Oracle
2023-09-19,112.480003,113.739998,111.709999,112.769997,111.251007,9536100,Oracle
2023-09-20,112.809998,114.699997,112.459999,112.870003,111.349655,8777100,Oracle
2023-09-21,111.510002,112.5,109.330002,109.43,107.956001,12645800,Oracle
2023-09-22,109.989998,110.599998,108.510002,109.029999,107.561378,11150000,Oracle
2023-09-25,108.449997,108.650002,107.5,108.300003,106.841217,8410000,Oracle
2023-09-26,107.139999,107.400002,104.309998,104.879997,103.467293,13209000,Oracle
2023-09-27,105.0,105.279999,103.349998,104.620003,103.210793,8916400,Oracle
2023-09-28,104.029999,106.599998,103.269997,106.150002,104.720177,7373600,Oracle
2023-09-29,107.110001,107.370003,105.379997,105.919998,104.493279,7296100,Oracle
2023-10-02,105.809998,106.730003,105.290001,106.709999,105.272629,5963500,Oracle
2023-10-03,106.419998,106.5,103.540001,104.519997,103.112137,8783300,Oracle
2023-10-04,104.959999,107.300003,104.5,107.080002,105.637657,8842700,Oracle
2023-10-05,106.970001,108.440002,106.190002,108.349998,106.890541,7651500,Oracle
2023-10-06,107.93,110.529999,107.580002,109.959999,108.478867,8245600,Oracle
2023-10-09,110.75,110.970001,109.470001,110.32,108.834007,6012400,Oracle
2023-10-10,110.209999,111.059998,109.620003,109.709999,108.232231,6910400,Oracle
2023-10-11,109.510002,110.059998,108.830002,109.639999,108.558975,5641700,Oracle
2023-10-12,109.949997,110.919998,108.879997,109.110001,108.034195,6598500,Oracle
2023-10-13,109.190002,109.510002,107.790001,108.25,107.182678,5879400,Oracle
2023-10-16,108.949997,109.589996,108.309998,108.709999,107.638138,5488000,Oracle
2023-10-17,107.580002,109.790001,106.900002,109.040001,107.96489,5261800,Oracle
2023-10-18,108.400002,109.730003,107.860001,108.25,107.182678,5123900,Oracle
2023-10-19,108.629997,110.220001,108.190002,108.339996,107.27179,7989200,Oracle
2023-10-20,106.989998,107.040001,100.660004,101.849998,100.845772,21828800,Oracle
2023-10-23,102.040001,104.690002,102.010002,103.660004,102.637932,10722600,Oracle
2023-10-24,103.949997,104.459999,102.5,103.199997,102.182457,6174000,Oracle
2023-10-25,102.699997,103.669998,101.010002,101.43,100.429924,7081700,Oracle
2023-10-26,101.690002,102.389999,99.870003,100.400002,99.410072,7565600,Oracle
2023-10-27,101.0,102.089996,100.589996,100.989998,99.994255,5207900,Oracle
2023-10-30,101.139999,102.410004,100.82,101.650002,100.647758,5433700,Oracle
2023-10-31,102.010002,103.519997,101.099998,103.400002,102.380501,6258400,Oracle
2023-11-01,103.800003,106.199997,103.800003,105.75,104.707321,8602400,Oracle
2023-11-02,106.449997,107.220001,105.57,106.870003,105.816284,5918300,Oracle
2023-11-03,107.169998,109.07,106.620003,108.050003,106.984642,7278500,Oracle
2023-11-06,108.059998,109.209999,107.440002,109.110001,108.034195,6062800,Oracle
2023-11-07,109.989998,110.379997,108.580002,108.989998,107.915382,7412600,Oracle
2023-11-08,109.230003,112.559998,109.190002,112.330002,111.22245,10994900,Oracle
2023-11-09,112.400002,113.309998,111.610001,112.18,111.073929,6853900,Oracle
2023-11-10,112.089996,113.18,111.139999,113.07,111.955154,5233900,Oracle
2023-11-13,113.07,114.489998,112.779999,114.150002,113.024513,5740500,Oracle
2023-11-14,114.860001,116.459999,114.449997,116.099998,114.955269,6733700,Oracle
2023-11-15,116.150002,116.309998,113.93,114.059998,112.935387,7386200,Oracle
2023-11-16,113.760002,115.870003,113.470001,114.669998,113.539368,7476100,Oracle
2023-11-17,114.610001,115.639999,114.160004,115.360001,114.222565,4791300,Oracle
2023-11-20,115.650002,117.150002,115.510002,116.919998,115.767197,5728300,Oracle
2023-11-21,117.209999,117.669998,115.68,116.080002,114.935478,5995300,Oracle
2023-11-22,116.699997,117.290001,115.510002,116.239998,115.093895,4343700,Oracle
2023-11-24,116.489998,116.589996,115.339996,116.25,115.103798,2168200,Oracle
2023-11-27,116.010002,116.769997,115.449997,116.470001,115.321625,5165300,Oracle
2023-11-28,116.0,116.800003,115.870003,116.239998,115.093895,4892600,Oracle
2023-11-29,117.339996,117.580002,115.959999,116.209999,115.064194,6127200,Oracle
2023-11-30,116.860001,117.230003,115.18,116.209999,115.064194,11075600,Oracle
2023-12-01,116.07,117.349998,115.260002,117.160004,116.004822,5738000,Oracle
2023-12-04,116.269997,116.68,114.550003,115.779999,114.638428,5587500,Oracle
2023-12-05,114.57,115.269997,113.809998,114.529999,113.400757,5913600,Oracle
2023-12-06,114.940002,114.989998,111.93,112.029999,110.9254,7815700,Oracle
2023-12-07,112.410004,113.029999,111.809998,112.870003,111.757126,6772800,Oracle
2023-12-08,112.010002,113.639999,111.589996,113.610001,112.489822,7753900,Oracle
2023-12-11,113.769997,115.349998,113.610001,115.129997,113.994835,19544200,Oracle
2023-12-12,102.699997,104.949997,100.690002,100.809998,99.816032,57666500,Oracle
2023-12-13,101.080002,103.099998,99.260002,102.989998,101.974541,29392200,Oracle
2023-12-14,101.870003,102.25,99.870003,100.309998,99.320969,22865200,Oracle
2023-12-15,99.690002,103.989998,99.360001,103.32,102.301285,30198200,Oracle
2023-12-18,103.410004,106.160004,102.910004,105.0,103.964714,13473100,Oracle
2023-12-19,104.980003,106.339996,104.800003,106.25,105.2024,10108500,Oracle
2023-12-20,105.949997,106.089996,104.050003,104.150002,103.123108,9242000,Oracle
2023-12-21,104.699997,105.93,104.519997,105.860001,104.816246,8168000,Oracle
2023-12-22,105.699997,106.489998,105.459999,106.199997,105.152885,5678300,Oracle
2023-12-26,106.519997,106.650002,105.339996,106.190002,105.142998,5767400,Oracle
2023-12-27,106.32,106.330002,105.559998,105.940002,104.895454,5627400,Oracle
2023-12-28,106.010002,106.610001,105.580002,106.25,105.2024,5689100,Oracle
2023-12-29,106.599998,106.919998,104.779999,105.43,104.39048,6897200,Oracle
2024-01-02,104.519997,104.68,102.440002,104.059998,103.033989,9597500,Oracle
2024-01-03,103.300003,103.379997,101.739998,102.459999,101.44976,9455600,Oracle
2024-01-04,102.769997,103.360001,102.400002,102.589996,101.578476,6822300,Oracle
2024-01-05,102.529999,103.720001,102.290001,102.730003,101.717102,6131500,Oracle
