Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,264.170013,265.399994,260.440002,261.089996,257.610931,2102300,Caterpillar
2023-07-21,261.75,261.76001,257.51001,257.649994,254.216797,2249400,Caterpillar
2023-07-24,258.299988,262.440002,258.100006,259.369995,255.913864,2195300,Caterpillar
2023-07-25,260.100006,263.880005,259.440002,262.059998,258.568024,2016600,Caterpillar
2023-07-26,260.529999,262.540009,257.25,258.320007,254.877853,2622800,Caterpillar
2023-07-27,258.970001,261.100006,256.820007,258.299988,254.858109,2284400,Caterpillar
2023-07-28,259.929993,262.980011,258.98999,260.429993,256.959747,2101200,Caterpillar
2023-07-31,262.75,265.209991,261.660004,265.170013,261.636597,3568700,Caterpillar
2023-08-01,272.75,288.779999,270.5,288.649994,284.803711,11823200,Caterpillar
2023-08-02,287.75,293.880005,286.089996,287.570007,283.738098,6288300,Caterpillar
2023-08-03,285.540009,287.940002,281.049988,281.450012,277.699677,4743500,Caterpillar
2023-08-04,283.200012,283.5,275.359985,276.440002,272.756378,3886800,Caterpillar
2023-08-07,277.119995,281.959991,275.890015,281.649994,277.896973,2438200,Caterpillar
2023-08-08,278.0,283.950012,274.779999,282.890015,279.120453,2519500,Caterpillar
2023-08-09,284.660004,287.119995,283.880005,284.529999,280.738617,3088600,Caterpillar
2023-08-10,284.48999,287.660004,281.190002,283.820007,280.038055,2647100,Caterpillar
2023-08-11,283.940002,286.040009,282.609985,285.220001,281.419373,1874100,Caterpillar
2023-08-14,284.059998,285.600006,281.269989,284.540009,280.748474,2194000,Caterpillar
2023-08-15,282.519989,282.640015,277.049988,277.369995,273.674011,2593600,Caterpillar
2023-08-16,277.0,281.709991,274.079987,274.51001,270.852142,2831300,Caterpillar
2023-08-17,277.019989,279.549988,274.660004,275.170013,271.503326,2534700,Caterpillar
2023-08-18,273.01001,275.690002,271.109985,273.799988,270.151581,2531800,Caterpillar
2023-08-21,274.75,276.23999,268.799988,272.75,269.11557,2207400,Caterpillar
2023-08-22,273.940002,274.130005,269.670013,270.200012,266.599579,1669900,Caterpillar
2023-08-23,270.299988,273.76001,269.109985,273.029999,269.391846,1677800,Caterpillar
2023-08-24,271.600006,274.690002,269.200012,269.299988,265.711517,1433600,Caterpillar
2023-08-25,271.519989,273.619995,268.829987,272.559998,268.928101,1291700,Caterpillar
2023-08-28,273.5,277.0,273.040009,274.790009,271.128387,1550700,Caterpillar
2023-08-29,275.0,280.130005,273.429993,280.029999,276.298584,2065800,Caterpillar
2023-08-30,280.029999,283.809998,279.809998,282.329987,278.567902,1431000,Caterpillar
2023-08-31,283.640015,284.809998,280.839996,281.130005,277.383911,2579000,Caterpillar
2023-09-01,284.799988,287.070007,283.649994,286.25,282.435669,2335400,Caterpillar
2023-09-05,286.339996,289.410004,281.380005,281.630005,277.877228,2515600,Caterpillar
2023-09-06,280.420013,284.470001,279.040009,282.899994,279.13031,1688900,Caterpillar
2023-09-07,280.929993,283.480011,277.649994,281.429993,277.679901,1593200,Caterpillar
2023-09-08,281.570007,283.390015,279.119995,282.279999,278.518616,1240100,Caterpillar
2023-09-11,284.559998,285.0,279.950012,282.049988,278.291626,1515300,Caterpillar
2023-09-12,280.26001,284.709991,279.820007,281.809998,278.05484,1587300,Caterpillar
2023-09-13,280.209991,282.73999,273.029999,275.920013,272.243347,2119300,Caterpillar
2023-09-14,279.0,283.179993,277.829987,282.559998,278.794861,2660500,Caterpillar
2023-09-15,281.869995,281.869995,277.329987,279.149994,275.430298,4934500,Caterpillar
2023-09-18,279.059998,282.75,278.850006,280.940002,277.196411,1363200,Caterpillar
2023-09-19,280.079987,283.5,277.649994,279.670013,275.94339,2313500,Caterpillar
2023-09-20,281.5,286.600006,278.079987,278.609985,274.897461,2380300,Caterpillar
2023-09-21,276.209991,276.209991,271.600006,272.029999,268.405151,2277600,Caterpillar
2023-09-22,272.01001,275.100006,271.609985,273.059998,269.421448,1707800,Caterpillar
2023-09-25,270.75,274.829987,270.070007,274.269989,270.615326,1257400,Caterpillar
2023-09-26,271.149994,273.420013,269.149994,269.519989,265.928589,1756400,Caterpillar
2023-09-27,271.0,274.230011,269.200012,272.709991,269.076111,1991600,Caterpillar
2023-09-28,273.48999,278.25,272.220001,276.23999,272.559052,1994700,Caterpillar
2023-09-29,279.079987,279.549988,271.359985,273.0,269.362244,2257400,Caterpillar
2023-10-02,272.640015,276.809998,270.23999,271.720001,268.099304,1778200,Caterpillar
2023-10-03,271.209991,273.579987,267.540009,268.970001,265.385925,2187900,Caterpillar
2023-10-04,267.5,267.820007,262.779999,265.029999,261.498444,2970100,Caterpillar
2023-10-05,263.899994,265.940002,260.429993,260.799988,257.324799,2639300,Caterpillar
