Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,89.253998,90.699997,88.599998,88.834,88.834,28268000,Broadcom
2023-07-21,90.448997,91.114998,89.383003,89.675003,89.675003,74287000,Broadcom
2023-07-24,90.080002,90.543999,89.422997,90.158997,90.158997,19992000,Broadcom
2023-07-25,90.061996,92.318001,90.061996,91.799004,91.799004,20042000,Broadcom
2023-07-26,90.900002,91.061996,88.764999,89.308998,89.308998,19877000,Broadcom
2023-07-27,90.849998,90.985001,88.599998,89.352997,89.352997,21922000,Broadcom
2023-07-28,89.931999,90.356003,89.394997,89.978996,89.978996,18791000,Broadcom
2023-07-31,89.75,90.099998,89.099998,89.864998,89.864998,14952000,Broadcom
2023-08-01,89.898003,92.061996,89.769997,92.0,92.0,19683000,Broadcom
2023-08-02,91.230003,91.300003,89.028999,89.230003,89.230003,26877000,Broadcom
2023-08-03,88.662003,89.532997,88.108002,88.498001,88.498001,18281000,Broadcom
2023-08-04,88.498001,89.362,87.336998,88.165001,88.165001,21156000,Broadcom
2023-08-07,88.767998,89.737,88.527,89.706001,89.706001,11146000,Broadcom
2023-08-08,89.009003,89.059998,87.339996,88.316002,88.316002,14081000,Broadcom
2023-08-09,88.272003,88.352997,84.872002,85.072998,85.072998,24672000,Broadcom
2023-08-10,85.311996,86.150002,83.707001,84.290001,84.290001,20186000,Broadcom
2023-08-11,83.401001,83.639999,82.348,82.975998,82.975998,20331000,Broadcom
2023-08-14,83.112999,85.417999,82.737999,85.410004,85.410004,17688000,Broadcom
2023-08-15,84.920998,85.461998,83.646004,84.251999,84.251999,14035000,Broadcom
2023-08-16,84.778999,85.449997,83.195999,83.299004,83.299004,16003000,Broadcom
2023-08-17,83.651001,83.942001,82.700996,82.709999,82.709999,19228000,Broadcom
2023-08-18,82.0,82.817001,81.199997,82.584,82.584,17759000,Broadcom
2023-08-21,83.405998,86.734001,83.177002,86.514,86.514,30012000,Broadcom
2023-08-22,87.341003,87.474998,85.087997,85.579002,85.579002,17079000,Broadcom
2023-08-23,85.077003,87.819,85.0,87.657997,87.657997,19692000,Broadcom
2023-08-24,90.235001,90.986,85.246002,85.445999,85.445999,30934000,Broadcom
2023-08-25,85.702003,86.944,83.766998,85.181999,85.181999,24181000,Broadcom
2023-08-28,85.639,86.413002,84.710999,86.108002,86.108002,14306000,Broadcom
2023-08-29,85.839996,89.283997,85.641998,88.992996,88.992996,27822000,Broadcom
2023-08-30,89.238998,89.871002,87.911003,89.227997,89.227997,23234000,Broadcom
2023-08-31,89.801003,92.366997,89.376999,92.289001,92.289001,55203000,Broadcom
2023-09-01,90.186996,90.186996,86.466003,87.251999,87.251999,65017000,Broadcom
2023-09-05,86.950996,88.300003,86.699997,87.217003,87.217003,24808000,Broadcom
2023-09-06,87.25,87.737,86.674004,87.226997,87.226997,20142000,Broadcom
2023-09-07,85.949997,86.168999,84.052002,85.703003,85.703003,27789000,Broadcom
2023-09-08,85.5,86.083,85.012001,85.754997,85.754997,16810000,Broadcom
2023-09-11,86.876999,86.900002,84.565002,85.914001,85.914001,15710000,Broadcom
2023-09-12,85.024002,85.827003,84.166,84.452003,84.452003,16680000,Broadcom
2023-09-13,84.719002,85.911003,84.424004,85.292999,85.292999,17413000,Broadcom
2023-09-14,85.903,87.667,85.5,87.164001,87.164001,19648000,Broadcom
2023-09-15,86.816002,86.816002,84.290001,85.167999,85.167999,50190000,Broadcom
2023-09-18,84.258003,85.633003,84.0,85.0,85.0,16541000,Broadcom
2023-09-19,84.598999,85.102997,83.849998,84.919998,84.919998,13126000,Broadcom
2023-09-20,84.999001,84.999001,83.035004,83.056999,83.056999,13681000,Broadcom
2023-09-21,79.511002,82.25,79.509003,80.835999,80.835999,53654000,Broadcom
