Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,402.200012,403.899994,397.200012,401.0,394.926331,461716,L_Oréal
2023-07-21,403.299988,411.850006,399.700012,411.149994,404.922577,288667,L_Oréal
2023-07-24,408.950012,410.200012,403.700012,407.600006,401.426361,210888,L_Oréal
2023-07-25,412.0,415.299988,407.149994,409.950012,403.740784,286702,L_Oréal
2023-07-26,410.299988,411.5,401.5,407.049988,400.884674,338555,L_Oréal
2023-07-27,409.950012,415.950012,408.5,412.649994,406.399872,375624,L_Oréal
2023-07-28,412.649994,423.649994,406.899994,420.850006,414.475677,457258,L_Oréal
2023-07-31,420.75,426.450012,417.0,423.200012,416.7901,359489,L_Oréal
2023-08-01,425.0,426.25,415.299988,416.049988,409.748352,282641,L_Oréal
2023-08-02,409.649994,420.5,408.299988,413.950012,407.680206,402215,L_Oréal
2023-08-03,412.450012,413.450012,407.799988,412.149994,405.90744,346221,L_Oréal
2023-08-04,414.25,414.25,407.700012,411.850006,405.612,314478,L_Oréal
2023-08-07,409.899994,410.350006,404.549988,408.399994,402.214233,159138,L_Oréal
2023-08-08,407.450012,409.549988,403.649994,405.299988,399.161194,227851,L_Oréal
2023-08-09,410.350006,411.299988,405.799988,406.799988,400.638458,143188,L_Oréal
2023-08-10,409.75,419.899994,409.100006,419.100006,412.752197,289368,L_Oréal
2023-08-11,417.0,418.350006,410.649994,412.299988,406.055176,215153,L_Oréal
2023-08-14,412.549988,415.799988,411.799988,415.5,409.206696,154171,L_Oréal
2023-08-15,417.299988,417.299988,404.799988,408.5,402.312744,217765,L_Oréal
2023-08-16,407.950012,413.5,407.649994,407.75,401.574097,242025,L_Oréal
2023-08-17,405.350006,408.5,401.700012,402.649994,396.551331,251859,L_Oréal
2023-08-18,400.850006,401.149994,393.549988,398.200012,392.168762,465703,L_Oréal
2023-08-21,397.649994,403.100006,396.649994,398.0,391.971771,189384,L_Oréal
2023-08-22,399.700012,402.100006,396.299988,396.299988,390.297516,246063,L_Oréal
2023-08-23,399.0,403.899994,398.450012,401.299988,395.221771,197530,L_Oréal
2023-08-24,404.950012,407.950012,399.399994,400.350006,394.286194,219191,L_Oréal
2023-08-25,400.0,404.950012,399.25,401.450012,395.369537,170673,L_Oréal
2023-08-28,403.450012,406.799988,401.899994,405.200012,399.062714,187706,L_Oréal
2023-08-29,406.350006,410.0,405.0,409.149994,402.952881,209498,L_Oréal
2023-08-30,410.0,411.350006,404.75,410.100006,403.888489,175016,L_Oréal
2023-08-31,410.600006,411.100006,405.700012,405.799988,399.653625,455701,L_Oréal
2023-09-01,404.0,408.950012,402.299988,405.200012,399.062714,188875,L_Oréal
2023-09-04,411.0,411.399994,404.600006,405.75,399.60437,132023,L_Oréal
2023-09-05,402.049988,405.399994,396.600006,403.850006,397.733154,246727,L_Oréal
2023-09-06,401.899994,403.200012,397.450012,398.200012,392.168762,274753,L_Oréal
2023-09-07,396.399994,401.350006,392.399994,398.399994,392.365692,322334,L_Oréal
2023-09-08,400.600006,404.899994,396.850006,404.25,398.127106,279290,L_Oréal
2023-09-11,405.299988,409.0,403.649994,407.149994,400.983185,281110,L_Oréal
2023-09-12,401.0,405.649994,400.299988,401.299988,395.221771,317656,L_Oréal
2023-09-13,396.850006,400.899994,394.399994,397.5,391.47934,332411,L_Oréal
2023-09-14,399.450012,402.899994,388.549988,402.0,395.911194,526549,L_Oréal
2023-09-15,408.0,413.200012,407.450012,410.0,403.790009,874929,L_Oréal
2023-09-18,407.299988,410.25,402.450012,404.399994,398.274811,279965,L_Oréal
2023-09-19,402.350006,405.649994,398.299988,400.350006,394.286194,296886,L_Oréal
2023-09-20,402.200012,410.799988,400.950012,410.0,403.790009,336553,L_Oréal
2023-09-21,404.100006,404.450012,398.75,399.700012,393.646027,392573,L_Oréal
2023-09-22,393.899994,399.75,392.049988,398.350006,392.316467,378263,L_Oréal
2023-09-25,396.950012,398.600006,387.850006,391.5,385.570221,372206,L_Oréal
2023-09-26,388.0,391.5,385.850006,387.549988,381.680023,476929,L_Oréal
2023-09-27,388.149994,393.350006,386.100006,386.700012,380.842926,345453,L_Oréal
2023-09-28,387.5,391.850006,385.649994,390.299988,384.388367,299325,L_Oréal
2023-09-29,395.450012,399.100006,393.200012,393.200012,387.244476,350732,L_Oréal
2023-10-02,394.75,398.049988,391.299988,393.700012,387.736908,244420,L_Oréal
2023-10-03,394.200012,396.350006,390.200012,391.850006,385.914917,275213,L_Oréal
2023-10-04,390.549988,394.549988,389.0,392.049988,386.111877,294094,L_Oréal
2023-10-05,393.100006,394.700012,390.600006,391.350006,385.422485,222606,L_Oréal
2023-10-06,391.600006,395.350006,388.799988,394.200012,388.22934,273660,L_Oréal
2023-10-09,389.850006,390.350006,384.75,387.049988,381.187592,346160,L_Oréal
2023-10-10,390.450012,398.850006,390.450012,397.75,391.725555,311697,L_Oréal
2023-10-11,386.0,397.950012,385.350006,396.799988,390.789917,399308,L_Oréal
2023-10-12,399.899994,400.649994,391.299988,393.200012,387.244476,271454,L_Oréal
2023-10-13,391.0,391.899994,383.549988,384.649994,378.823975,503840,L_Oréal
2023-10-16,387.049988,388.649994,382.899994,386.75,380.892151,268994,L_Oréal
2023-10-17,386.0,388.0,383.700012,387.399994,381.532318,236666,L_Oréal
2023-10-18,387.75,390.100006,382.450012,383.100006,377.297455,417185,L_Oréal
2023-10-19,381.25,387.799988,378.0,386.200012,380.350494,329866,L_Oréal
2023-10-20,373.200012,385.350006,372.0,380.25,374.490601,608852,L_Oréal
2023-10-23,383.100006,386.899994,380.649994,386.850006,380.990662,326156,L_Oréal
2023-10-24,388.75,395.25,388.100006,394.100006,388.130829,340150,L_Oréal
2023-10-25,392.350006,400.899994,390.0,399.200012,393.153595,288025,L_Oréal
2023-10-26,393.799988,398.450012,392.100006,393.149994,387.195221,270980,L_Oréal
2023-10-27,391.899994,393.350006,388.649994,390.549988,384.634583,223229,L_Oréal
2023-10-30,391.100006,393.350006,388.75,392.049988,386.111877,228943,L_Oréal
2023-10-31,393.0,399.649994,392.450012,396.149994,390.14978,330802,L_Oréal
2023-11-01,398.299988,398.799988,389.799988,397.0,390.986908,352867,L_Oréal
2023-11-02,399.649994,406.399994,398.149994,403.25,397.142242,305671,L_Oréal
2023-11-03,404.200012,406.899994,401.0,403.700012,397.585449,255656,L_Oréal
2023-11-06,404.100006,405.049988,400.850006,403.149994,397.043762,213445,L_Oréal
2023-11-07,400.850006,405.600006,399.850006,405.450012,399.308929,222053,L_Oréal
2023-11-08,406.0,418.100006,405.299988,415.450012,409.157471,528870,L_Oréal
2023-11-09,415.0,419.649994,412.549988,419.0,412.653687,290734,L_Oréal
2023-11-10,416.600006,416.950012,411.950012,414.25,407.975647,328075,L_Oréal
2023-11-13,414.799988,415.700012,411.350006,414.649994,408.369568,369666,L_Oréal
2023-11-14,415.600006,426.950012,415.399994,424.600006,418.168884,441537,L_Oréal
2023-11-15,425.0,429.149994,423.899994,423.899994,417.479462,291497,L_Oréal
2023-11-16,425.049988,426.100006,420.75,421.0,414.623413,310737,L_Oréal
2023-11-17,422.549988,424.850006,421.450012,423.950012,417.528717,397790,L_Oréal
2023-11-20,422.75,425.5,421.200012,421.75,415.36203,269285,L_Oréal
2023-11-21,420.75,425.649994,420.75,425.649994,419.202972,200719,L_Oréal
2023-11-22,425.0,431.200012,424.299988,429.649994,423.142365,245171,L_Oréal
2023-11-23,429.850006,431.75,428.5,429.25,422.748444,136751,L_Oréal
2023-11-24,428.899994,431.450012,428.350006,431.450012,424.915131,217147,L_Oréal
2023-11-27,431.299988,435.0,430.899994,432.950012,426.392426,213153,L_Oréal
2023-11-28,431.5,431.5,424.549988,430.700012,424.176483,251664,L_Oréal
