Date,Open,High,Low,Close,Adj Close,Volume,company
2023-07-20,294.309998,297.559998,294.109985,297.130005,290.234406,2104300,McDonald
2023-07-21,297.660004,299.350006,295.320007,295.609985,288.749695,2834100,McDonald
2023-07-24,296.0,296.950012,294.859985,295.309998,288.456604,2034400,McDonald
2023-07-25,294.200012,294.929993,291.649994,292.359985,285.575073,2780600,McDonald
2023-07-26,292.25,292.579987,289.5,291.75,284.979279,2896900,McDonald
2023-07-27,292.0,298.899994,291.51001,295.190002,288.339417,4698300,McDonald
2023-07-28,295.799988,297.700012,292.950012,294.029999,287.206329,2843000,McDonald
2023-07-31,293.609985,294.23999,290.049988,293.200012,286.39563,3296000,McDonald
2023-08-01,293.0,293.910004,290.25,291.070007,284.315033,1916200,McDonald
2023-08-02,290.26001,293.450012,289.380005,289.619995,282.898682,2388300,McDonald
2023-08-03,288.799988,291.269989,288.649994,291.019989,284.266174,1910700,McDonald
2023-08-04,292.410004,292.820007,286.76001,287.019989,280.359039,2517300,McDonald
2023-08-07,287.880005,291.399994,287.859985,291.399994,284.63739,2176800,McDonald
2023-08-08,291.049988,291.600006,288.540009,289.579987,282.859589,1948400,McDonald
2023-08-09,289.0,289.720001,287.880005,288.230011,281.540985,1895800,McDonald
2023-08-10,288.809998,290.369995,286.779999,287.600006,280.925568,2436300,McDonald
2023-08-11,287.25,288.959991,286.76001,288.619995,281.921875,1760900,McDonald
2023-08-14,288.790009,289.850006,287.619995,288.809998,282.107483,1712400,McDonald
2023-08-15,287.950012,289.079987,287.119995,288.299988,281.609314,1883800,McDonald
2023-08-16,287.570007,288.880005,285.029999,285.399994,278.776611,1829400,McDonald
2023-08-17,286.149994,286.540009,281.779999,281.859985,275.318787,2148400,McDonald
2023-08-18,281.720001,283.73999,280.299988,281.73999,275.201569,2624500,McDonald
2023-08-21,281.700012,282.290009,278.679993,280.040009,273.541046,2682600,McDonald
2023-08-22,280.76001,280.820007,279.089996,280.309998,273.804749,2052300,McDonald
2023-08-23,282.019989,283.149994,280.649994,281.869995,275.328552,2308800,McDonald
2023-08-24,281.73999,284.75,281.73999,282.350006,275.797455,2006400,McDonald
2023-08-25,284.76001,286.140015,283.51001,284.579987,277.975647,3725200,McDonald
2023-08-28,284.579987,286.200012,283.51001,283.679993,277.096527,2317600,McDonald
2023-08-29,283.950012,284.570007,280.429993,283.589996,277.008667,2348500,McDonald
2023-08-30,283.799988,285.980011,283.290009,284.23999,277.643524,2410700,McDonald
2023-08-31,283.209991,283.799988,280.880005,281.149994,276.101746,2979800,McDonald
2023-09-01,282.540009,283.140015,279.130005,280.940002,275.895508,2136400,McDonald
2023-09-05,281.0,281.640015,279.059998,279.160004,274.147491,2410300,McDonald
2023-09-06,278.0,278.649994,275.0,275.440002,270.494293,2705800,McDonald
2023-09-07,277.25,278.98999,276.100006,278.329987,273.332367,3732800,McDonald
2023-09-08,278.079987,280.350006,277.850006,279.220001,274.20639,2351300,McDonald
2023-09-11,279.690002,280.130005,278.559998,279.76001,274.736725,2433200,McDonald
2023-09-12,279.48999,281.5,277.690002,280.709991,275.669647,1450200,McDonald
2023-09-13,281.670013,282.890015,280.609985,281.769989,276.710571,1724300,McDonald
